id_estudiante,carrera,semestre,nota_actual,porcentaje_asistencia,probabilidad_riesgo_ml,nivel_riesgo,semaforo,accion_recomendada,plan_acompanamiento
STD_00459,Carrera General,Nivel General,6.3,85.0,80.59,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00460,Carrera General,Nivel General,5.5,85.0,76.22,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00460,Carrera General,Nivel General,9.1,85.0,10.09,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,7.9,85.0,18.53,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,7.8,85.0,19.35,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,8.8,85.0,11.73,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,7.2,85.0,7.71,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,10.0,85.0,15.03,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00460,Carrera General,Nivel General,5.5,85.0,76.91,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00461,Carrera General,Nivel General,7.1,85.0,9.57,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00461,Carrera General,Nivel General,6.2,85.0,76.27,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00461,Carrera General,Nivel General,8.8,85.0,20.88,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00461,Carrera General,Nivel General,9.8,85.0,18.26,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00461,Carrera General,Nivel General,4.5,85.0,91.93,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00461,Carrera General,Nivel General,9.4,85.0,14.79,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00461,Carrera General,Nivel General,7.7,85.0,14.11,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00461,Carrera General,Nivel General,4.3,85.0,81.88,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00462,Carrera General,Nivel General,7.7,85.0,7.44,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,9.1,85.0,9.02,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,9.8,85.0,12.41,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,7.8,85.0,10.94,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,9.4,85.0,6.26,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,7.7,85.0,8.38,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00462,Carrera General,Nivel General,5.7,85.0,73.93,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00462,Carrera General,Nivel General,11.0,85.0,12.59,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,9.5,85.0,22.98,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,9.4,85.0,21.74,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,9.6,85.0,19.01,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,4.0,85.0,73.14,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00463,Carrera General,Nivel General,6.0,85.0,81.33,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00463,Carrera General,Nivel General,7.7,85.0,33.9,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,8.2,85.0,27.93,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00463,Carrera General,Nivel General,4.1,85.0,63.95,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,5.3,85.0,91.39,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,9.6,85.0,23.52,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00464,Carrera General,Nivel General,5.8,85.0,91.28,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,6.4,85.0,94.42,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,5.9,85.0,92.06,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,4.2,85.0,90.98,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,5.8,85.0,95.28,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00464,Carrera General,Nivel General,6.2,85.0,89.71,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00465,Carrera General,Nivel General,4.8,85.0,66.51,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00465,Carrera General,Nivel General,7.1,85.0,13.19,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,7.2,85.0,11.52,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,8.8,85.0,12.3,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,7.9,85.0,3.62,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,7.2,85.0,8.47,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,9.8,85.0,17.07,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00465,Carrera General,Nivel General,7.1,85.0,21.96,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00466,Carrera General,Nivel General,9.7,85.0,27.53,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00466,Carrera General,Nivel General,8.2,85.0,24.62,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00466,Carrera General,Nivel General,4.3,85.0,59.61,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00466,Carrera General,Nivel General,4.5,85.0,63.77,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00466,Carrera General,Nivel General,8.4,85.0,45.89,MEDIO,AMARILLO (ADVERTENCIA),Acompañamiento Tutorial Preventivo y Talleres de Estudio,1. Entrevista de seguimiento bimensual. 2. Talleres grupales de resolución de ejercicios.
STD_00466,Carrera General,Nivel General,6.9,85.0,90.08,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00466,Carrera General,Nivel General,6.3,85.0,82.44,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00466,Carrera General,Nivel General,7.4,85.0,19.24,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00467,Carrera General,Nivel General,5.0,85.0,64.09,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00467,Carrera General,Nivel General,7.2,85.0,29.83,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00467,Carrera General,Nivel General,4.2,85.0,61.21,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00467,Carrera General,Nivel General,6.8,85.0,61.42,MEDIO,AMARILLO (ADVERTENCIA),Acompañamiento Tutorial Preventivo y Talleres de Estudio,1. Entrevista de seguimiento bimensual. 2. Talleres grupales de resolución de ejercicios.
STD_00467,Carrera General,Nivel General,11.0,85.0,19.48,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00467,Carrera General,Nivel General,8.0,85.0,10.66,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00467,Carrera General,Nivel General,7.6,85.0,29.07,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00467,Carrera General,Nivel General,7.0,85.0,21.03,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00468,Carrera General,Nivel General,5.5,85.0,74.21,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00468,Carrera General,Nivel General,5.1,85.0,80.53,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00468,Carrera General,Nivel General,5.1,85.0,81.89,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00468,Carrera General,Nivel General,7.5,85.0,20.34,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00468,Carrera General,Nivel General,4.4,85.0,80.6,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00468,Carrera General,Nivel General,9.4,85.0,23.55,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00468,Carrera General,Nivel General,5.6,85.0,82.06,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00468,Carrera General,Nivel General,8.1,85.0,25.89,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00469,Carrera General,Nivel General,5.4,85.0,69.28,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00469,Carrera General,Nivel General,7.4,85.0,29.2,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00469,Carrera General,Nivel General,6.9,85.0,63.84,MEDIO,AMARILLO (ADVERTENCIA),Acompañamiento Tutorial Preventivo y Talleres de Estudio,1. Entrevista de seguimiento bimensual. 2. Talleres grupales de resolución de ejercicios.
STD_00469,Carrera General,Nivel General,7.9,85.0,14.0,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00469,Carrera General,Nivel General,7.7,85.0,20.22,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
